Data,Ativo,Score,Motivo do Veto,Resultado Simulado,Prejuízo Evitado (R$)
2026-06-13 08:00,SUI,63/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-13 08:00,ILV,61/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-13 12:00,SOL,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-13 12:00,SUI,63/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-13 12:00,ILV,67/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-13 16:00,ILV,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-13 20:00,SOL,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-14 20:00,SUI,68/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-14 20:00,ILV,61/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-15 08:00,SUI,68/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-15 08:00,ILV,61/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-16 08:00,SUI,63/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.05 (-9.74%),R$ 2.05
2026-06-16 08:00,ILV,61/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.05 (-8.71%),R$ 2.05
2026-06-17 00:00,SUI,63/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.05 (-8.68%),R$ 2.05
2026-06-17 12:00,SOL,75/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.05 (-6.54%),R$ 2.05
2026-06-17 12:00,SUI,63/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.05 (-8.08%),R$ 2.05
2026-06-17 12:00,ILV,61/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.05 (-7.66%),R$ 2.05
2026-06-18 20:00,SUI,44/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-19 12:00,SOL,40/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-19 12:00,ILV,36/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-19 20:00,ILV,56/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-20 04:00,SOL,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-20 08:00,ILV,48/100,Janela de Desbloqueio de Vesting ILV > 1% | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-20 20:00,SOL,79/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-20 20:00,SUI,46/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-21 16:00,SOL,75/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-22 08:00,SUI,73/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.05 (-9.71%),R$ 2.05
2026-06-22 08:00,ILV,46/100,Janela de Desbloqueio de Vesting ILV > 1% | BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.05 (-6.14%),R$ 2.05
2026-06-23 20:00,SOL,40/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 2.05 (-5.37%),R$ 2.05
2026-06-24 20:00,SOL,40/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-24 20:00,SUI,23/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-25 04:00,SOL,50/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-25 20:00,SOL,46/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-26 04:00,SOL,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-26 04:00,ILV,21/100,Janela de Desbloqueio de Vesting ILV > 1% | BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-26 12:00,SOL,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-26 12:00,ILV,21/100,Janela de Desbloqueio de Vesting ILV > 1% | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-26 16:00,SOL,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-27 00:00,SUI,46/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-27 12:00,SOL,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-27 12:00,SUI,48/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-27 12:00,ILV,35/100,Janela de Desbloqueio de Vesting ILV > 1% | BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-28 00:00,ILV,21/100,Janela de Desbloqueio de Vesting ILV > 1% | BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-28 04:00,SOL,61/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-28 08:00,SOL,61/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-29 00:00,SOL,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-29 00:00,ILV,36/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 2.05 (-6.06%),R$ 2.05
2026-06-29 12:00,SOL,66/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-29 16:00,SOL,79/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-29 16:00,SUI,58/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-01 00:00,SOL,80/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-01 00:00,SUI,40/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-01 12:00,SOL,83/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-01 12:00,SUI,58/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-01 20:00,ILV,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-02 00:00,SUI,47/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-02 08:00,SUI,72/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-02 12:00,ILV,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-03 00:00,SUI,62/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-03 08:00,ILV,66/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-04 08:00,ILV,65/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-04 12:00,ILV,60/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-05 12:00,SOL,78/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-05 12:00,SUI,67/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-05 20:00,SOL,78/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.05 (-4.62%),R$ 2.05
2026-07-06 12:00,ILV,70/100,Score insuficiente (70/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-08 16:00,SUI,46/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-08 20:00,SOL,56/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-08 20:00,ILV,63/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-09 00:00,SUI,38/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-10 12:00,ILV,65/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-10 20:00,ILV,71/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-14 12:00,ILV,71/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-20 04:00,ILV,69/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-21 04:00,ILV,73/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-21 12:00,ILV,73/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-21 16:00,ILV,78/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-24 04:00,ILV,48/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-25 12:00,SUI,35/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 1.98 (-3.45%),R$ 1.98
2026-07-25 12:00,ILV,40/100,Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 1.98 (-3.72%),R$ 1.98
2026-07-25 16:00,SUI,33/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 1.98 (-3.97%),R$ 1.98
2026-07-26 00:00,SUI,45/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 1.98 (-4.09%),R$ 1.98
2026-07-26 04:00,SUI,45/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 1.98 (-4.49%),R$ 1.98
2026-07-26 20:00,SUI,55/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 1.98 (-4.60%),R$ 1.98
2026-07-28 12:00,SOL,44/100,Score insuficiente (44/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-28 12:00,SUI,35/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-28 12:00,ILV,40/100,Score insuficiente (40/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-28 16:00,SUI,27/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-29 04:00,SOL,62/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-29 08:00,SUI,35/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-30 00:00,SUI,27/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-30 00:00,ILV,67/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-30 04:00,ILV,62/100,Score insuficiente (62/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-31 00:00,ILV,75/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-01 00:00,SUI,27/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 1.97 (-3.33%),R$ 1.97
2026-08-02 00:00,SOL,69/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-02 00:00,SUI,62/100,Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-03 16:00,SOL,69/100,Score insuficiente (69/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-04 16:00,SUI,73/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-08 00:00,SUI,77/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-08 08:00,SUI,81/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-08 12:00,SUI,76/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-09 12:00,SUI,77/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-11 08:00,SUI,59/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-11 20:00,SUI,69/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-13 00:00,SUI,65/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-13 20:00,SUI,65/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-14 16:00,ILV,70/100,Score insuficiente (70/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-16 00:00,ILV,66/100,Score insuficiente (66/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-16 04:00,ILV,66/100,Score insuficiente (66/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-18 08:00,SUI,68/100,Score insuficiente (68/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-18 12:00,SUI,68/100,Score insuficiente (68/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-19 00:00,SUI,68/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-19 12:00,ILV,81/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-19 20:00,ILV,81/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas),Não Executado,"R$ 0,00"
