Data Entrada,Ativo,Direção,Regime,Regime Macro,Classe,Score,Preço Entrada,Stop Inicial,Stop Final,BE/Parcial (2.0R),MAE (R),MFE (R),Datas Saída,Preços Saída,Motivo Saída,Taxas (R$),Funding (R$),Resultado (R$),Resultado (R),Saldo Acumulado (R$)
2023-07-08 20:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,107.2,$30115.0500,$29061.0232 (3.50%),$29061.0232,$32223.1035,-0.81,1.41,2023-07-24 08:00,$29037.7744,Stop Loss Inicial,R$ 58.68,R$ 90.05,"R$ -1,523.50",-1.13,"R$ 81,714.35"
2023-07-13 12:00,SFP,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,92.2,$0.4562,$0.4223 (7.44%),$0.4223,$0.5241,-1.07,0.65,2023-07-24 08:00,$0.4220,Stop Loss Inicial,R$ 28.56,R$ 49.97,"R$ -1,456.75",-1.07,"R$ 80,257.60"
2023-07-21 12:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,94.0,$0.0809,$0.0776 (4.00%),$0.0810,$0.0874,-0.16,3.08,2023-07-22 00:00 | 2023-07-24 08:00,$0.0874 | $0.0809,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 52.81,R$ -8.14,"R$ +1,339.46",0.97,"R$ 81,597.06"
2023-07-21 20:00,QTUM,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,100.5,$2.7494,$2.5970 (5.54%),$2.5970,$3.0541,-0.94,0.55,2023-07-24 08:00,$2.5950,Stop Loss Inicial,R$ 38.27,R$ 19.85,"R$ -1,452.10",-1.06,"R$ 80,144.96"
2023-08-01 04:00,IMX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,106.9,$0.7540,$0.6983 (7.39%),$0.6983,$0.8654,-0.97,0.82,2023-08-13 16:00,$0.6977,Stop Loss Inicial,R$ 28.08,R$ 47.26,"R$ -1,422.04",-1.07,"R$ 78,722.93"
2023-08-14 04:00,HBAR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.6,$0.0642,$0.0591 (8.00%),$0.0643,$0.0745,0.0,1.51,2023-08-15 04:00 | 2023-08-16 00:00,$0.0745 | $0.0642,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 25.56,R$ -6.60,"R$ +1,293.47",0.99,"R$ 80,016.40"
2023-08-09 04:00,SOL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,103.3,$24.3081,$22.3635 (8.00%),$22.3635,$28.1975,-0.77,0.45,2023-08-16 20:00,$22.3456,Stop Loss Inicial,R$ 26.00,R$ 31.51,"R$ -1,402.69",-1.05,"R$ 78,613.72"
2023-08-09 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,116.3,$29724.8550,$28271.3321 (4.89%),$28271.3321,$32631.9007,-1.24,0.1,2023-08-17 12:00,$28248.7151,Stop Loss Inicial,R$ 41.91,R$ 64.01,"R$ -1,459.89",-1.1,"R$ 77,153.83"
2023-08-01 08:00,DYDX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,97.1,$2.0440,$1.8917 (7.45%),$1.8917,$2.3487,-1.06,1.27,2023-08-17 20:00,$1.8902,Stop Loss Inicial,R$ 27.84,R$ 73.46,"R$ -1,447.72",-1.09,"R$ 75,706.11"
2023-08-23 04:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,143.3,$1630.2445,$1714.5511 (5.17%),$1714.5511,$1461.6313,-1.01,0.0,2023-08-29 12:00,$1715.9227,Stop Loss Inicial,R$ 18.89,R$ -0.39,R$ -663.46,-1.05,"R$ 75,042.65"
2023-09-19 04:00,TRB,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,129.2,$31.2886,$28.7855 (8.00%),$31.3199,$36.2948,0.0,1.98,2023-09-19 20:00 | 2023-09-22 00:00,$36.2948 | $31.2949,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 12.32,R$ -425.13,"R$ +1,045.57",1.65,"R$ 76,088.22"
2023-09-01 12:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,101.0,$1645.4469,$1757.2689 (6.80%),$1757.2689,$1421.8027,-0.1,0.96,2023-09-22 12:00,$1592.6500,Time-Stop (21d),R$ 14.14,R$ -9.37,R$ +292.94,0.46,"R$ 76,381.16"
2023-09-01 16:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,108.7,$25785.1010,$27847.9091 (8.00%),$27847.9091,$21659.4848,-0.79,0.38,2023-09-22 16:00,$26525.1000,Time-Stop (21d),R$ 11.99,R$ -3.69,R$ -234.48,-0.37,"R$ 76,146.68"
2023-09-19 12:00,OGN,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,105.3,$0.0966,$0.0889 (8.00%),$0.0889,$0.1121,-0.9,0.2,2023-09-23 12:00,$0.0888,Stop Loss Inicial,R$ 12.35,R$ 7.96,R$ -659.02,-1.04,"R$ 75,487.66"
2023-09-22 12:00,ETH,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,ETH,111.5,$1595.5718,$1655.6604 (3.77%),$1655.6604,$1475.3947,-1.03,0.46,2023-09-28 16:00,$1656.9849,Stop Loss Inicial,R$ 52.14,R$ -23.07,"R$ -1,341.71",-1.04,"R$ 74,145.95"
2023-09-25 16:00,BTC,SHORT,Short Bear (BE/Par. 2.0R / Runner 50%),bear,BTC,108.1,$26217.8845,$27135.5105 (3.50%),$27135.5105,$24382.6326,-0.95,0.11,2023-09-28 16:00,$27157.2189,Stop Loss Inicial,R$ 55.46,R$ -3.66,"R$ -1,353.16",-1.06,"R$ 72,792.79"
2023-10-05 08:00,AAVE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,119.5,$70.0150,$64.4138 (8.00%),$64.4138,$81.2174,-1.15,0.0,2023-10-09 08:00,$64.3623,Stop Loss Inicial,R$ 12.02,R$ 4.68,R$ -638.60,-1.04,"R$ 72,154.18"
2023-10-07 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,118.3,$27904.9455,$26677.4571 (4.40%),$26677.4571,$30359.9222,-0.94,0.12,2023-10-11 16:00,$26656.1152,Stop Loss Inicial,R$ 21.49,R$ 8.28,R$ -656.78,-1.07,"R$ 71,497.40"
2023-10-06 04:00,SFP,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,96.8,$0.5923,$0.5449 (8.00%),$0.5929,$0.6871,-0.32,2.15,2023-10-24 00:00 | 2023-11-07 12:00,$0.6871 | $0.6873,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 12.48,R$ 17.51,"R$ +1,204.06",1.95,"R$ 72,701.46"
2023-10-05 04:00,INJ,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.8,$7.5578,$6.9532 (8.00%),$7.5653,$8.7670,-0.55,8.86,2023-10-20 04:00 | 2023-11-17 12:00,$8.7670 | $15.1980,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 14.94,R$ 34.96,"R$ +4,459.97",7.24,"R$ 77,161.44"
2023-10-16 16:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,116.2,$0.0882,$0.0837 (5.07%),$0.0883,$0.0971,-0.09,2.47,2023-10-31 20:00 | 2023-11-20 20:00,$0.0971 | $0.1009,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 19.07,R$ 64.14,"R$ +1,386.04",2.28,"R$ 78,547.47"
2023-11-20 20:00,XVS,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,110.2,$7.4827,$6.8841 (8.00%),$6.8841,$8.6800,-0.53,0.0,2023-11-21 12:00,$6.8786,Stop Loss Inicial,R$ 26.36,R$ 3.23,"R$ -1,393.60",-1.03,"R$ 77,153.87"
2023-11-18 04:00,CELO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.9,$0.5373,$0.4943 (8.00%),$0.4943,$0.6232,-0.89,0.3,2023-11-21 16:00,$0.4939,Stop Loss Inicial,R$ 25.76,R$ 23.62,"R$ -1,381.84",-1.05,"R$ 75,772.03"
2023-10-16 16:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,129.5,$28068.1270,$26166.7964 (6.77%),$28096.1952,$31870.7883,0.0,2.63,2023-10-23 20:00 | 2023-11-21 20:00,$31870.7883 | $35737.0000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 14.82,R$ 57.87,"R$ +1,759.18",2.9,"R$ 77,531.21"
2023-11-22 16:00,BLUR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,134.3,$0.5002,$0.4602 (8.00%),$0.4602,$0.5803,-1.11,0.0,2023-11-23 08:00,$0.4599,Stop Loss Inicial,R$ 25.92,R$ 4.00,"R$ -1,371.03",-1.03,"R$ 76,160.18"
2023-11-23 04:00,APE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,100.0,$1.4967,$1.3770 (8.00%),$1.4982,$1.7362,-0.72,1.69,2023-11-25 12:00 | 2023-12-11 16:00,$1.7362 | $1.6050,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 26.36,R$ 52.78,"R$ +1,849.90",1.39,"R$ 78,010.08"
2023-11-23 08:00,ETH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ETH,97.7,$2067.4832,$1902.0846 (8.00%),$2069.5507,$2398.2805,-0.44,1.92,2023-12-09 08:00 | 2023-12-12 16:00,$2398.2805 | $2180.4400,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 25.84,R$ 105.59,"R$ +1,623.10",1.24,"R$ 79,633.19"
2023-11-15 16:00,SNX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,109.7,$2.8894,$2.6583 (8.00%),$2.8923,$3.3518,-0.43,4.21,2023-11-19 16:00 | 2023-12-17 20:00,$3.3518 | $3.7740,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 26.43,R$ 140.07,"R$ +3,510.98",2.78,"R$ 83,144.17"
2023-11-23 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,111.9,$37329.6555,$34697.9929 (7.05%),$37366.9852,$42592.9808,-0.22,2.47,2023-12-05 16:00 | 2023-12-18 00:00,$42592.9808 | $41107.0000,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 29.98,R$ 123.95,"R$ +2,128.37",1.6,"R$ 85,272.54"
2023-12-13 04:00,APE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,118.4,$1.5908,$1.4639 (7.98%),$1.5924,$1.8446,-0.04,1.92,2023-12-14 12:00 | 2023-12-18 00:00,$1.8446 | $1.6430,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 27.18,R$ 22.49,"R$ +1,613.05",1.17,"R$ 86,885.59"
2023-12-17 20:00,ANKR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,104.4,$0.0294,$0.0270 (8.00%),$0.0270,$0.0341,-0.81,0.0,2023-12-18 00:00,$0.0270,Stop Loss Inicial,R$ 27.98,R$ 2.46,"R$ -1,478.19",-1.03,"R$ 85,407.40"
2023-12-13 04:00,CHZ,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,120.1,$0.0812,$0.0751 (7.49%),$0.0751,$0.0934,-0.63,1.14,2023-12-18 08:00,$0.0751,Stop Loss Inicial,R$ 28.67,R$ 46.91,"R$ -1,468.47",-1.06,"R$ 83,938.93"
2023-12-20 16:00,LPT,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,173.0,$10.3802,$9.5498 (8.00%),$9.5498,$12.0410,-1.12,0.0,2023-12-20 20:00,$9.5421,Stop Loss Inicial,R$ 27.90,R$ 0.00,"R$ -1,471.06",-1.03,"R$ 82,467.87"
2023-12-20 20:00,LPT,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,167.1,$9.7659,$8.9846 (8.00%),$8.9846,$11.3284,-1.12,0.0,2023-12-22 12:00,$8.9774,Stop Loss Inicial,R$ 27.46,R$ 20.16,"R$ -1,468.54",-1.04,"R$ 80,999.33"
2023-12-22 16:00,GALA,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.0,$0.0326,$0.0300 (8.00%),$0.0300,$0.0378,-0.8,1.19,2023-12-29 20:00,$0.0300,Stop Loss Inicial,R$ 13.51,R$ 90.41,R$ -802.70,-1.16,"R$ 80,196.63"
2023-12-20 04:00,C98,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.6,$0.2362,$0.2173 (8.00%),$0.2365,$0.2740,-0.47,2.62,2023-12-23 12:00 | 2024-01-03 12:00,$0.2740 | $0.2363,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 27.48,R$ 174.47,"R$ +1,209.16",0.86,"R$ 81,405.79"
2024-01-04 16:00,SSV,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,116.0,$34.1771,$31.4429 (8.00%),$31.4429,$39.6454,-1.05,0.18,2024-01-05 12:00,$31.4178,Stop Loss Inicial,R$ 27.07,R$ 3.95,"R$ -1,431.34",-1.03,"R$ 79,974.45"
2024-01-05 04:00,JOE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.2,$0.6545,$0.6022 (8.00%),$0.6022,$0.7593,-1.1,0.0,2024-01-05 16:00,$0.6017,Stop Loss Inicial,R$ 27.06,R$ 3.33,"R$ -1,430.50",-1.03,"R$ 78,543.95"
2023-12-19 12:00,NEAR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,95.2,$2.4262,$2.2321 (8.00%),$2.4286,$2.8144,-0.02,5.34,2023-12-20 08:00 | 2024-01-06 00:00,$2.8144 | $3.3740,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 30.07,R$ 226.97,"R$ +4,594.20",3.26,"R$ 83,138.15"
2024-01-07 04:00,GMT,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,143.8,$0.4032,$0.3709 (8.00%),$0.3709,$0.4677,-0.49,1.27,2024-01-07 20:00,$0.3706,Stop Loss Inicial,R$ 27.24,R$ 3.64,"R$ -1,439.95",-1.03,"R$ 81,698.20"
2024-01-07 04:00,OGN,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.8,$0.1680,$0.1545 (8.00%),$0.1545,$0.1949,-0.99,0.0,2024-01-07 20:00,$0.1544,Stop Loss Inicial,R$ 27.23,R$ 3.52,"R$ -1,439.63",-1.03,"R$ 80,258.57"
2024-01-07 20:00,GMT,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,147.2,$0.4444,$0.4089 (8.00%),$0.4089,$0.5155,-2.42,0.0,2024-01-08 00:00,$0.4085,Stop Loss Inicial,R$ 26.39,R$ 1.47,"R$ -1,393.36",-1.03,"R$ 78,865.21"
2023-12-19 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,124.7,$43121.6500,$39671.9180 (8.00%),$39671.9180,$50021.1141,-0.34,1.13,2024-01-09 04:00,$46841.0000,Time-Stop (21d),R$ 27.57,R$ 264.88,"R$ +1,227.51",0.87,"R$ 80,092.72"
2024-01-09 04:00,MAV,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,102.9,$0.4367,$0.4018 (8.00%),$0.4018,$0.5066,-0.85,0.0,2024-01-09 12:00,$0.4015,Stop Loss Inicial,R$ 13.21,R$ 0.84,R$ -697.71,-1.03,"R$ 79,395.01"
2024-01-09 04:00,ARPA,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,100.6,$0.0632,$0.0582 (8.00%),$0.0582,$0.0733,-0.8,0.0,2024-01-09 12:00,$0.0581,Stop Loss Inicial,R$ 13.21,R$ 0.83,R$ -697.61,-1.03,"R$ 78,697.41"
2024-01-09 04:00,SKL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,92.9,$0.0785,$0.0722 (8.00%),$0.0722,$0.0911,-1.11,0.0,2024-01-09 16:00,$0.0722,Stop Loss Inicial,R$ 13.21,R$ 1.63,R$ -698.35,-1.03,"R$ 77,999.05"
2024-01-09 04:00,INJ,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,101.6,$42.8604,$39.4316 (8.00%),$39.4316,$49.7181,-0.89,0.0,2024-01-10 00:00,$39.4000,Stop Loss Inicial,R$ 13.21,R$ 2.49,R$ -699.31,-1.03,"R$ 77,299.75"
2024-01-11 12:00,BLUR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,112.9,$0.5877,$0.5407 (8.00%),$0.5407,$0.6817,-0.44,0.0,2024-01-11 16:00,$0.5402,Stop Loss Inicial,R$ 12.80,R$ 0.76,R$ -676.03,-1.03,"R$ 76,623.71"
2024-01-11 12:00,FET,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,109.8,$0.7669,$0.7055 (8.00%),$0.7055,$0.8896,-0.97,0.0,2024-01-12 00:00,$0.7050,Stop Loss Inicial,R$ 12.80,R$ 1.56,R$ -676.78,-1.03,"R$ 75,946.93"
2024-01-17 00:00,MAV,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,181.3,$0.6617,$0.6088 (8.00%),$0.6088,$0.7676,-1.06,0.58,2024-01-18 12:00,$0.6083,Stop Loss Inicial,R$ 12.81,R$ 3.88,R$ -679.18,-1.03,"R$ 75,267.75"
2024-01-17 04:00,GMX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,115.3,$53.3066,$49.5357 (7.07%),$49.5357,$60.8485,-0.98,0.0,2024-01-18 16:00,$49.4961,Stop Loss Inicial,R$ 14.42,R$ 4.57,R$ -682.30,-1.04,"R$ 74,585.45"
2024-01-09 12:00,ARPA,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,96.9,$0.0613,$0.0564 (8.00%),$0.0613,$0.0711,-0.44,2.38,2024-01-12 04:00 | 2024-01-19 00:00,$0.0711 | $0.0643,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 26.32,R$ 34.64,"R$ +1,691.81",1.27,"R$ 76,277.26"
2024-01-10 16:00,ETH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ETH,106.4,$2451.2350,$2255.1362 (8.00%),$2255.1362,$2843.4326,-1.19,1.06,2024-01-23 08:00,$2253.3321,Stop Loss Inicial,R$ 12.81,R$ 31.97,R$ -707.26,-1.08,"R$ 75,570.00"
2024-01-26 08:00,CHR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,106.2,$0.2662,$0.2449 (8.00%),$0.2449,$0.3088,-1.06,0.94,2024-01-31 20:00,$0.2447,Stop Loss Inicial,R$ 25.16,R$ 25.72,"R$ -1,352.50",-1.05,"R$ 74,217.50"
2024-01-26 08:00,CFX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,98.3,$0.1930,$0.1776 (8.00%),$0.1932,$0.2239,0.0,1.92,2024-01-26 16:00 | 2024-02-04 20:00,$0.2239 | $0.2007,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 25.39,R$ 26.57,"R$ +1,559.33",1.21,"R$ 75,776.82"
2024-02-06 04:00,ENS,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.0,$20.7654,$19.1041 (8.00%),$20.7861,$24.0878,0.0,1.23,2024-02-07 00:00 | 2024-02-07 04:00,$24.0878 | $20.7695,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 25.99,R$ 5.36,"R$ +1,303.22",0.98,"R$ 77,080.05"
2024-01-31 20:00,LINK,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,108.2,$15.7389,$14.4798 (8.00%),$15.7546,$18.2571,-0.44,1.94,2024-02-02 04:00 | 2024-02-21 04:00,$18.2571 | $18.7580,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 26.30,R$ 81.53,"R$ +2,727.44",2.12,"R$ 79,807.49"
2024-02-07 04:00,OP,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,113.6,$3.2709,$3.0093 (8.00%),$3.2742,$3.7943,-0.07,1.96,2024-02-12 12:00 | 2024-02-23 12:00,$3.7943 | $3.5769,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 27.35,R$ 124.02,"R$ +2,022.28",1.47,"R$ 81,829.76"
2024-01-26 04:00,NMR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,137.5,$20.0100,$18.4092 (8.00%),$20.0300,$23.2116,-0.55,5.22,2024-02-02 20:00 | 2024-03-05 16:00,$23.2116 | $30.6200,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 28.36,R$ 193.84,"R$ +5,342.93",4.14,"R$ 87,172.70"
2024-01-26 04:00,TRX,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,112.9,$0.1135,$0.1064 (6.23%),$0.1136,$0.1277,-0.22,2.13,2024-02-06 08:00 | 2024-03-05 16:00,$0.1277 | $0.1350,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 33.48,R$ 219.67,"R$ +2,996.74",2.32,"R$ 90,169.44"
2024-02-25 04:00,ALGO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,98.9,$0.1966,$0.1809 (8.00%),$0.1968,$0.2281,0.0,1.87,2024-02-29 08:00 | 2024-03-05 16:00,$0.2281 | $0.1966,Parcial Segurança (2.0R / 50%) | Stop BE Runner (50%),R$ 27.76,R$ 220.23,"R$ +1,177.46",0.83,"R$ 91,346.90"
2024-02-24 20:00,BCH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,101.2,$268.0740,$253.3239 (5.50%),$268.3420,$297.5741,-0.3,8.03,2024-02-27 00:00 | 2024-03-16 16:00,$297.5741 | $385.6500,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 44.15,R$ 314.63,"R$ +6,740.99",4.73,"R$ 98,087.89"
2024-03-18 04:00,CELO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,111.1,$1.2216,$1.1239 (8.00%),$1.1239,$1.4171,-0.87,0.0,2024-03-18 12:00,$1.1230,Stop Loss Inicial,R$ 31.90,R$ 2.07,"R$ -1,684.38",-1.03,"R$ 96,403.51"
2024-03-18 12:00,CELO,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,109.9,$1.2026,$1.1064 (8.00%),$1.1064,$1.3950,-0.86,0.0,2024-03-18 16:00,$1.1055,Stop Loss Inicial,R$ 31.41,R$ 2.08,"R$ -1,658.48",-1.03,"R$ 94,745.03"
2024-03-18 12:00,RUNE,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.4,$8.8014,$8.0973 (8.00%),$8.0973,$10.2096,-0.95,0.0,2024-03-18 16:00,$8.0908,Stop Loss Inicial,R$ 31.41,R$ 4.48,"R$ -1,660.64",-1.03,"R$ 93,084.39"
2024-03-21 04:00,ACH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,114.8,$0.0380,$0.0350 (8.00%),$0.0350,$0.0441,-0.59,0.28,2024-03-22 12:00,$0.0350,Stop Loss Inicial,R$ 15.22,R$ 9.61,R$ -812.43,-1.04,"R$ 92,271.95"
2024-03-21 04:00,AR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,96.3,$34.6203,$31.8507 (8.00%),$34.6549,$40.1595,-0.27,1.8,2024-03-25 08:00 | 2024-04-01 08:00,$40.1595 | $36.6020,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 15.43,R$ 60.50,R$ +983.61,1.26,"R$ 93,255.56"
2024-04-01 16:00,XTZ,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,97.0,$1.3207,$1.2678 (4.00%),$1.2678,$1.4263,-0.92,0.59,2024-04-02 00:00,$1.2668,Stop Loss Inicial,R$ 60.65,R$ 9.26,"R$ -1,685.29",-1.06,"R$ 91,570.27"
2024-04-02 00:00,XTZ,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,99.3,$1.3527,$1.2699 (6.12%),$1.2699,$1.5183,-1.0,0.0,2024-04-02 04:00,$1.2688,Stop Loss Inicial,R$ 39.39,R$ 0.00,"R$ -1,618.15",-1.04,"R$ 89,952.12"
2024-03-23 08:00,SKL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,107.7,$0.0984,$0.0905 (8.00%),$0.0985,$0.1141,0.0,2.06,2024-03-24 12:00 | 2024-04-02 08:00,$0.1141 | $0.1093,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 15.50,R$ 68.14,"R$ +1,226.93",1.58,"R$ 91,179.05"
2024-04-03 04:00,LQTY,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,135.8,$1.7834,$1.6407 (8.00%),$1.6407,$2.0687,-1.42,0.0,2024-04-03 12:00,$1.6394,Stop Loss Inicial,R$ 30.11,R$ 1.89,"R$ -1,589.62",-1.03,"R$ 89,589.43"
2024-03-21 04:00,BTC,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,BTC,127.1,$66741.1539,$61401.8616 (8.00%),$61401.8616,$77419.7385,-0.59,1.07,2024-04-11 04:00,$70789.1000,Time-Stop (21d),R$ 15.08,R$ 123.86,R$ +452.81,0.58,"R$ 90,042.25"
2024-03-21 04:00,BCH,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,116.4,$406.7833,$374.2406 (8.00%),$407.1901,$471.8686,-0.12,4.66,2024-03-23 12:00 | 2024-04-12 12:00,$471.8686 | $579.8100,Parcial Segurança (2.0R / 50%) | Trailing Runner 50% (ema20_1d),R$ 16.78,R$ 105.23,"R$ +2,733.32",3.5,"R$ 92,775.56"
2024-04-06 08:00,NEAR,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,103.0,$7.0975,$6.5297 (8.00%),$6.5297,$8.2332,-0.99,0.87,2024-04-12 12:00,$6.5245,Stop Loss Inicial,R$ 29.65,R$ 51.09,"R$ -1,614.66",-1.06,"R$ 91,160.91"
2024-04-06 08:00,CYBER,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,94.4,$13.5228,$12.4409 (8.00%),$12.4409,$15.6864,-1.59,0.92,2024-04-12 12:00,$12.4310,Stop Loss Inicial,R$ 29.65,R$ 17.49,"R$ -1,580.84",-1.04,"R$ 89,580.07"
2024-04-11 08:00,MTL,LONG,Trend Following (BE/Par. 2.0R / Runner 50%),bull,ALT,100.6,$2.1511,$1.9790 (8.00%),$1.9790,$2.4952,-2.41,0.0,2024-04-12 16:00,$1.9774,Stop Loss Inicial,R$ 29.80,R$ 18.67,"R$ -1,590.31",-1.04,"R$ 87,989.75"
