Data,Ativo,Score,Motivo do Veto,Resultado Simulado,Prejuízo Evitado (R$)
2026-03-21 12:00,TIA,46/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.50 (-4.59%),R$ 10.50
2026-03-22 04:00,FET,70/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 00:00,AVAX,50/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 00:00,ARB,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 00:00,OP,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 00:00,INJ,44/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 00:00,TIA,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 00:00,PEPE,40/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 08:00,NEAR,66/100,Score insuficiente (66/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 08:00,SUI,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 08:00,ARB,58/100,Score insuficiente (58/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 08:00,ONDO,68/100,Score insuficiente (68/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 08:00,AAVE,68/100,Score insuficiente (68/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 08:00,INJ,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 08:00,TIA,58/100,Score insuficiente (58/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 08:00,PEPE,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 08:00,GALA,58/100,Score insuficiente (58/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 16:00,PENDLE,75/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-23 20:00,TON,64/100,Score insuficiente (64/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-24 04:00,ETH,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-24 04:00,OP,66/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-24 08:00,OP,58/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-24 20:00,ETH,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-24 20:00,AVAX,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-24 20:00,OP,58/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-24 20:00,LINK,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-24 20:00,INJ,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-24 20:00,PENDLE,71/100,Score insuficiente (71/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-24 20:00,PEPE,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-25 00:00,BNB,69/100,Score insuficiente (69/100 < 75),Prejuízo evitado: -R$ 10.49 (-4.77%),R$ 10.49
2026-03-25 04:00,BNB,69/100,Score insuficiente (69/100 < 75),Prejuízo evitado: -R$ 10.49 (-4.91%),R$ 10.49
2026-03-25 04:00,SUI,69/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)),Prejuízo evitado: -R$ 10.49 (-7.12%),R$ 10.49
2026-03-25 04:00,ARB,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-25 04:00,PENDLE,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-25 04:00,PEPE,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-25 08:00,ETH,69/100,Score insuficiente (69/100 < 75),Prejuízo evitado: -R$ 10.49 (-7.29%),R$ 10.49
2026-03-25 08:00,AVAX,69/100,Score insuficiente (69/100 < 75),Prejuízo evitado: -R$ 10.49 (-7.45%),R$ 10.49
2026-03-25 08:00,SUI,69/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)),Prejuízo evitado: -R$ 10.49 (-7.85%),R$ 10.49
2026-03-25 08:00,ARB,65/100,Score insuficiente (65/100 < 75),Prejuízo evitado: -R$ 10.49 (-8.56%),R$ 10.49
2026-03-25 08:00,LINK,74/100,Score insuficiente (74/100 < 75),Prejuízo evitado: -R$ 10.49 (-7.84%),R$ 10.49
2026-03-25 08:00,AAVE,60/100,Score insuficiente (60/100 < 75),Prejuízo evitado: -R$ 10.49 (-10.01%),R$ 10.49
2026-03-25 08:00,INJ,69/100,Score insuficiente (69/100 < 75),Prejuízo evitado: -R$ 10.49 (-7.16%),R$ 10.49
2026-03-25 08:00,PENDLE,74/100,Score insuficiente (74/100 < 75),Prejuízo evitado: -R$ 10.49 (-12.27%),R$ 10.49
2026-03-25 08:00,TIA,65/100,Score insuficiente (65/100 < 75),Prejuízo evitado: -R$ 10.49 (-7.90%),R$ 10.49
2026-03-25 20:00,SUI,69/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)),Prejuízo evitado: -R$ 10.49 (-7.01%),R$ 10.49
2026-03-26 00:00,ONDO,79/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-26 20:00,SUI,40/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.49 (-4.73%),R$ 10.49
2026-03-26 20:00,ONDO,76/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-27 00:00,ONDO,71/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-27 04:00,OP,40/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.49 (-7.42%),R$ 10.49
2026-03-27 16:00,ONDO,76/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-27 20:00,BNB,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-28 04:00,SOL,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-4.95%),R$ 9.96
2026-03-28 04:00,ETH,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-28 04:00,AVAX,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-4.75%),R$ 9.96
2026-03-28 04:00,SUI,48/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-4.65%),R$ 9.96
2026-03-28 04:00,LINK,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-4.19%),R$ 9.96
2026-03-28 04:00,PEPE,46/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-28 04:00,TON,46/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-28 08:00,ARB,40/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-4.74%),R$ 9.96
2026-03-28 08:00,OP,40/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-28 08:00,ONDO,72/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-28 08:00,PENDLE,46/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-4.87%),R$ 9.96
2026-03-28 08:00,TIA,46/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-4.85%),R$ 9.96
2026-03-28 12:00,SOL,58/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-5.07%),R$ 9.96
2026-03-28 12:00,ETH,50/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-28 12:00,BNB,46/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-28 12:00,NEAR,58/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-28 12:00,AVAX,50/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-5.91%),R$ 9.96
2026-03-28 12:00,ARB,50/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Prejuízo evitado: -R$ 9.96 (-5.74%),R$ 9.96
2026-03-28 12:00,FET,80/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-28 12:00,ONDO,76/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-28 12:00,LINK,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-4.58%),R$ 9.96
2026-03-28 12:00,INJ,46/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-4.88%),R$ 9.96
2026-03-28 12:00,GALA,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 9.96 (-5.32%),R$ 9.96
2026-03-29 20:00,NEAR,58/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,SOL,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,ETH,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,BNB,58/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,NEAR,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,AVAX,58/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,SUI,48/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,APT,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,ARB,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,OP,75/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,ONDO,70/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,LINK,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,AAVE,58/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,INJ,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,PENDLE,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,TIA,54/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,GALA,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 00:00,TON,58/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 04:00,FET,78/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 04:00,PEPE,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 08:00,ETH,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 08:00,LINK,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-30 20:00,TON,40/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-31 00:00,ETH,79/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-31 00:00,NEAR,68/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-31 00:00,AAVE,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-31 00:00,PENDLE,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-31 08:00,OP,67/100,Vesting (Desbloqueio de Vesting OP > 1% (Cliff no fim do mês)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-31 16:00,SOL,68/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Prejuízo evitado: -R$ 9.96 (-6.79%),R$ 9.96
2026-03-31 16:00,ETH,79/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-31 16:00,ONDO,84/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-31 16:00,PEPE,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-03-31 20:00,ONDO,74/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 00:00,ARB,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 04:00,ETH,74/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 04:00,NEAR,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 04:00,AVAX,70/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 04:00,SUI,75/100,Vesting (Desbloqueio de Vesting SUI > 1% (Cliff mensal no dia 1)) | Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 04:00,APT,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 04:00,ARB,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 04:00,OP,66/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 04:00,FET,88/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 04:00,LINK,69/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 04:00,INJ,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Prejuízo evitado: -R$ 9.96 (-6.57%),R$ 9.96
2026-04-01 04:00,PEPE,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-01 12:00,GALA,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-02 12:00,PENDLE,40/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-02 16:00,BNB,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-02 20:00,APT,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 00:00,BNB,40/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 00:00,APT,40/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 00:00,RENDER,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 00:00,INJ,50/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 00:00,TIA,48/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 00:00,PEPE,61/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 04:00,SOL,46/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 04:00,NEAR,67/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 04:00,ARB,57/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 04:00,OP,57/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 04:00,RENDER,75/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 04:00,PENDLE,40/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Prejuízo evitado: -R$ 10.37 (-5.86%),R$ 10.37
2026-04-03 04:00,TIA,50/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 04:00,PEPE,71/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 04:00,TON,57/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 08:00,NEAR,67/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 08:00,OP,57/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 08:00,FET,80/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 12:00,AVAX,57/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-03 16:00,RENDER,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-04 00:00,NEAR,67/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-04 04:00,BNB,46/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-04 04:00,NEAR,67/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-04 12:00,APT,56/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%) | Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-04 16:00,AVAX,71/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-04 16:00,OP,65/100,Suporte Macro do BTC Perdido (< EMA50 1D -3%),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 00:00,RENDER,70/100,Score insuficiente (70/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 00:00,TON,57/100,Score insuficiente (57/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 04:00,TON,57/100,Score insuficiente (57/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 08:00,TON,57/100,Score insuficiente (57/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 12:00,LINK,48/100,Preço < EMA50 4h sem Volume Agressor (Ratio < 1.3),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00"
2026-04-05 20:00,SOL,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 20:00,ETH,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 20:00,SUI,65/100,Score insuficiente (65/100 < 75),Alvo 1 atingido (Filtrado pelo protocolo),"R$ 0,00"
2026-04-05 20:00,APT,48/100,Vesting (Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12)),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 20:00,FET,73/100,Score insuficiente (73/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 20:00,ONDO,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 20:00,LINK,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 20:00,AAVE,68/100,Score insuficiente (68/100 < 75),Prejuízo evitado: -R$ 10.37 (-5.65%),R$ 10.37
2026-04-05 20:00,PENDLE,48/100,Score insuficiente (48/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 20:00,TIA,68/100,Score insuficiente (68/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-05 20:00,PEPE,69/100,Score insuficiente (69/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-06 00:00,NEAR,74/100,Score insuficiente (74/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-06 00:00,SUI,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-06 00:00,OP,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-06 00:00,ONDO,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-06 00:00,LINK,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
2026-04-06 00:00,PENDLE,65/100,Score insuficiente (65/100 < 75),Consolidação sem alvo/stop,"R$ 0,00"
