Data,Ativo,Score,Motivo do Veto,Resultado Simulado,Prejuízo Evitado (R$)
2026-06-11 16:00,APT,58/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12) | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-13 12:00,NEAR,83/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-14 20:00,NEAR,83/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-14 20:00,APT,63/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-14 20:00,GALA,61/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-15 00:00,NEAR,78/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-15 00:00,GALA,61/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-15 08:00,APT,69/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-15 08:00,GALA,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-15 12:00,APT,68/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-16 04:00,NEAR,73/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-16 04:00,APT,63/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-17 12:00,NEAR,84/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.08 (-11.43%),R$ 2.08
2026-06-17 12:00,APT,73/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.08 (-10.48%),R$ 2.08
2026-06-17 12:00,GALA,61/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.08 (-6.66%),R$ 2.08
2026-06-19 12:00,NEAR,58/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-19 12:00,GALA,42/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-20 12:00,GALA,71/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-21 00:00,NEAR,79/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.08 (-10.19%),R$ 2.08
2026-06-21 16:00,APT,73/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-22 08:00,APT,73/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Prejuízo evitado: -R$ 2.08 (-10.75%),R$ 2.08
2026-06-24 08:00,GALA,44/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 2.08 (-6.44%),R$ 2.08
2026-06-24 20:00,NEAR,40/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 2.08 (-9.74%),R$ 2.08
2026-06-24 20:00,APT,48/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-25 04:00,GALA,42/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-26 04:00,NEAR,50/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-26 04:00,APT,38/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-26 04:00,GALA,42/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-27 08:00,NEAR,46/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-27 12:00,NEAR,75/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-28 04:00,GALA,42/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-28 08:00,APT,38/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-29 00:00,APT,44/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-06-29 00:00,GALA,46/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-01 00:00,NEAR,60/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-01 00:00,GALA,63/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-01 12:00,APT,63/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-02 00:00,NEAR,65/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-02 04:00,APT,69/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-02 08:00,NEAR,75/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-02 08:00,APT,69/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-03 00:00,NEAR,79/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-03 00:00,APT,73/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-03 04:00,GALA,75/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-03 08:00,NEAR,74/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-03 08:00,APT,68/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-03 20:00,NEAR,79/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-04 12:00,NEAR,78/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-04 12:00,APT,69/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-04 12:00,GALA,67/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-05 12:00,NEAR,73/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-05 12:00,APT,52/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12) | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-05 16:00,NEAR,73/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-05 20:00,NEAR,78/100,BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-06 12:00,APT,48/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-06 12:00,GALA,54/100,Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 2.08 (-7.81%),R$ 2.08
2026-07-06 16:00,APT,48/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-07 08:00,APT,52/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12) | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-09 04:00,APT,48/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12) | BTC perdeu suporte macro (abaixo da EMA 50 1D),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-09 04:00,GALA,44/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-10 00:00,APT,48/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-10 00:00,GALA,44/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-11 08:00,APT,58/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12),Prejuízo evitado: -R$ 2.08 (-5.35%),R$ 2.08
2026-07-11 12:00,APT,62/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12),Prejuízo evitado: -R$ 2.08 (-5.87%),R$ 2.08
2026-07-14 00:00,APT,38/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-14 04:00,APT,38/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-14 04:00,GALA,36/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-14 12:00,APT,73/100,Score insuficiente (73/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-15 00:00,APT,67/100,Score insuficiente (67/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-17 16:00,GALA,60/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas) | Janela de Desbloqueio/Emissão GALA > 1%,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-21 20:00,GALA,54/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas) | Janela de Desbloqueio/Emissão GALA > 1%,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-22 00:00,GALA,54/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas) | Janela de Desbloqueio/Emissão GALA > 1%,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-22 12:00,GALA,54/100,Limite de Exposição Global da Carteira atingido (máx 2 posições abertas) | Janela de Desbloqueio/Emissão GALA > 1%,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-25 12:00,NEAR,52/100,Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 2.05 (-3.88%),R$ 2.05
2026-07-25 12:00,GALA,25/100,Janela de Desbloqueio/Emissão GALA > 1% | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 2.05 (-4.48%),R$ 2.05
2026-07-26 04:00,NEAR,64/100,Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 2.05 (-3.89%),R$ 2.05
2026-07-26 20:00,NEAR,73/100,Score insuficiente (73/100 < 75),Prejuízo evitado: -R$ 2.05 (-5.03%),R$ 2.05
2026-07-28 20:00,GALA,40/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-30 00:00,NEAR,44/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-30 00:00,APT,42/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-30 08:00,NEAR,52/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-30 08:00,APT,50/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-30 12:00,APT,50/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-07-31 16:00,GALA,67/100,BTC perdeu suporte macro (abaixo da EMA 50 1D) | Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-02 00:00,APT,50/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-02 00:00,GALA,48/100,Score insuficiente (48/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-03 16:00,APT,73/100,Score insuficiente (73/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-04 04:00,APT,67/100,Score insuficiente (67/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-04 16:00,APT,67/100,Score insuficiente (67/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-05 08:00,APT,60/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-05 12:00,APT,65/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-07 08:00,APT,56/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-08 00:00,NEAR,64/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-08 00:00,APT,60/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-08 04:00,APT,60/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-08 08:00,NEAR,64/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-08 08:00,APT,60/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-08 12:00,NEAR,56/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-11 20:00,NEAR,61/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-11 20:00,GALA,46/100,Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 1.99 (-5.17%),R$ 1.99
2026-08-12 00:00,NEAR,61/100,Score insuficiente (61/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-13 00:00,NEAR,67/100,Score insuficiente (67/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-13 00:00,APT,45/100,Desbloqueio de Vesting APT > 1% (Cliff mensal no dia 11/12) | Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 1.99 (-4.30%),R$ 1.99
2026-08-13 04:00,NEAR,67/100,Score insuficiente (67/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-13 12:00,GALA,40/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-14 12:00,GALA,48/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-14 16:00,GALA,60/100,Score insuficiente (60/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-14 20:00,NEAR,61/100,Score insuficiente (61/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-15 00:00,NEAR,61/100,Score insuficiente (61/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-15 00:00,APT,48/100,Preço abaixo da EMA 50 4h sem volume agressor,Prejuízo evitado: -R$ 1.99 (-4.55%),R$ 1.99
2026-08-16 08:00,APT,60/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-17 04:00,NEAR,73/100,Score insuficiente (73/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-17 16:00,APT,54/100,Score insuficiente (54/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-18 08:00,APT,58/100,Preço abaixo da EMA 50 4h sem volume agressor,Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-19 12:00,GALA,74/100,Score insuficiente (74/100 < 75),Consolidação sem atingir alvo/stop,"R$ 0,00"
2026-08-19 20:00,GALA,66/100,Preço abaixo da EMA 50 4h sem volume agressor,Não Executado,"R$ 0,00"
